virus_slug,virus_name,family,geo_id,geo_name,geo_type,country,year,cases,region,is_hantavirus,reservoir,lat,lon,source_note,precip_annual_mm,temp_annual_c,precip_winter_mm,precip_summer_mm,precip_other_mm,log_cases,high_risk_year
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WI,WI,state,USA,1993,1,Midwest,1,,,,,369.156731452766,14.489130881998332,129.20485600846808,92.2891828631915,147.6626925811064,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MN,MN,state,USA,1993,1,Midwest,1,,,,,370.632731452766,14.858130881998331,129.7214560084681,92.6581828631915,148.25309258110642,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,KS,KS,state,USA,1993,1,Midwest,1,,,,,365.712731452766,13.628130881998331,127.99945600846809,91.4281828631915,146.2850925811064,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,OK,OK,state,USA,1993,0,Midwest,1,,,,,363.87673145276597,13.169130881998331,127.35685600846809,90.96918286319149,145.5506925811064,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IA,IA,state,USA,1993,0,Midwest,1,,,,,367.72273145276597,14.130630881998332,128.70295600846808,91.93068286319149,147.0890925811064,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IN,IN,state,USA,1993,0,Midwest,1,,,,,366.75673145276596,13.889130881998334,128.36485600846808,91.68918286319149,146.7026925811064,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IL,IL,state,USA,1993,0,Midwest,1,,,,,366.97273145276597,13.943130881998332,128.4404560084681,91.74318286319149,146.7890925811064,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,LA,LA,state,USA,1993,0,Midwest,1,,,,,361.182731452766,12.495630881998332,126.41395600846809,90.2956828631915,144.4730925811064,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NY,NY,state,USA,1993,1,East,1,,,,,367.896731452766,14.174130881998332,128.76385600846808,91.9741828631915,147.1586925811064,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,PA,PA,state,USA,1993,0,East,1,,,,,366.94873145276597,13.937130881998332,128.4320560084681,91.73718286319149,146.77949258110638,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WV,WV,state,USA,1993,0,East,1,,,,,365.778731452766,13.644630881998332,128.0225560084681,91.4446828631915,146.31149258110642,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,VA,VA,state,USA,1993,0,East,1,,,,,365.052731452766,13.463130881998332,127.76845600846809,91.2631828631915,146.02109258110642,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NC,NC,state,USA,1993,0,East,1,,,,,364.050731452766,13.212630881998333,127.41775600846809,91.0126828631915,145.6202925811064,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MD,MD,state,USA,1993,0,East,1,,,,,366.024731452766,13.70613088199833,128.1086560084681,91.5061828631915,146.4098925811064,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,FL,FL,state,USA,1993,0,East,1,,,,,359.190731452766,11.997630881998333,125.71675600846808,89.7976828631915,143.6762925811064,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,CO,CO,state,USA,1994,5,Southwest,1,,,,,352.9478345271392,13.667939472508763,123.53174208449872,88.2369586317848,141.1791338108557,1.791759469228055,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NM,NM,state,USA,1994,4,Southwest,1,,,,,349.9298345271392,12.913439472508765,122.47544208449871,87.4824586317848,139.9719338108557,1.6094379124341003,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,AZ,AZ,state,USA,1994,3,Southwest,1,,,,,349.6478345271392,12.842939472508762,122.37674208449872,87.4119586317848,139.8591338108557,1.3862943611198906,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,CA,CA,state,USA,1994,3,Southwest,1,,,,,351.2858345271392,13.252439472508764,122.9500420844987,87.8214586317848,140.51433381085567,1.3862943611198906,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WA,WA,state,USA,1994,2,Northwest,1,,,,,357.86783452713917,14.897939472508764,125.2537420844987,89.46695863178479,143.14713381085568,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MT,MT,state,USA,1994,2,Northwest,1,,,,,357.3458345271392,14.767439472508764,125.0710420844987,89.3364586317848,142.93833381085568,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,UT,UT,state,USA,1994,2,Southwest,1,,,,,352.8098345271392,13.633439472508764,123.4834420844987,88.2024586317848,141.12393381085568,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NV,NV,state,USA,1994,2,Southwest,1,,,,,352.49783452713916,13.555439472508764,123.3742420844987,88.12445863178479,140.99913381085568,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,ID,ID,state,USA,1994,2,Northwest,1,,,,,355.6598345271392,14.345939472508764,124.48094208449871,88.9149586317848,142.2639338108557,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,OR,OR,state,USA,1994,1,Northwest,1,,,,,355.49783452713916,14.305439472508764,124.4242420844987,88.87445863178479,142.19913381085567,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WY,WY,state,USA,1994,1,Northwest,1,,,,,355.0658345271392,14.197439472508764,124.27304208449871,88.7664586317848,142.02633381085568,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,TX,TX,state,USA,1994,1,Midwest,1,,,,,348.3998345271392,12.530939472508765,121.93994208449871,87.0999586317848,139.3599338108557,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NE,NE,state,USA,1994,1,Midwest,1,,,,,354.1118345271392,13.958939472508765,123.93914208449871,88.5279586317848,141.64473381085568,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,SD,SD,state,USA,1994,1,Midwest,1,,,,,355.7978345271392,14.380439472508764,124.5292420844987,88.9494586317848,142.31913381085567,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,ND,ND,state,USA,1994,1,Midwest,1,,,,,357.74783452713916,14.867939472508764,125.2117420844987,89.43695863178479,143.09913381085568,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WI,WI,state,USA,1994,1,Midwest,1,,,,,355.7798345271392,14.375939472508763,124.52294208449871,88.9449586317848,142.3119338108557,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MN,MN,state,USA,1994,1,Midwest,1,,,,,357.2558345271392,14.744939472508763,125.0395420844987,89.3139586317848,142.90233381085568,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,KS,KS,state,USA,1994,1,Midwest,1,,,,,352.3358345271392,13.514939472508763,123.31754208449871,88.0839586317848,140.9343338108557,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,OK,OK,state,USA,1994,0,Midwest,1,,,,,350.49983452713917,13.055939472508763,122.6749420844987,87.62495863178479,140.19993381085567,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IA,IA,state,USA,1994,0,Midwest,1,,,,,354.3458345271392,14.017439472508764,124.0210420844987,88.5864586317848,141.73833381085566,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IN,IN,state,USA,1994,0,Midwest,1,,,,,353.37983452713917,13.775939472508766,123.6829420844987,88.34495863178479,141.35193381085568,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IL,IL,state,USA,1994,0,Midwest,1,,,,,353.5958345271392,13.829939472508764,123.7585420844987,88.3989586317848,141.43833381085568,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,LA,LA,state,USA,1994,0,Midwest,1,,,,,347.8058345271392,12.382439472508764,121.73204208449872,86.9514586317848,139.12233381085568,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NY,NY,state,USA,1994,1,East,1,,,,,354.5198345271392,14.060939472508764,124.08194208449872,88.6299586317848,141.8079338108557,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,PA,PA,state,USA,1994,0,East,1,,,,,353.5718345271392,13.823939472508764,123.7501420844987,88.3929586317848,141.42873381085568,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WV,WV,state,USA,1994,0,East,1,,,,,352.4018345271392,13.531439472508763,123.34064208449871,88.1004586317848,140.9607338108557,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,VA,VA,state,USA,1994,0,East,1,,,,,351.6758345271392,13.349939472508764,123.08654208449872,87.9189586317848,140.67033381085568,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NC,NC,state,USA,1994,0,East,1,,,,,350.6738345271392,13.099439472508765,122.73584208449871,87.6684586317848,140.26953381085568,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MD,MD,state,USA,1994,0,East,1,,,,,352.6478345271392,13.592939472508762,123.42674208449871,88.1619586317848,141.05913381085568,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,FL,FL,state,USA,1994,0,East,1,,,,,345.8138345271392,11.884439472508765,121.0348420844987,86.4534586317848,138.3255338108557,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,CO,CO,state,USA,1995,5,Southwest,1,,,,,345.3098733133279,13.571197155240508,120.85845565966476,86.32746832833197,138.12394932533115,1.791759469228055,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NM,NM,state,USA,1995,3,Southwest,1,,,,,342.29187331332787,12.81669715524051,119.80215565966475,85.57296832833197,136.91674932533115,1.3862943611198906,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,AZ,AZ,state,USA,1995,3,Southwest,1,,,,,342.0098733133279,12.746197155240507,119.70345565966475,85.50246832833197,136.80394932533116,1.3862943611198906,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,CA,CA,state,USA,1995,3,Southwest,1,,,,,343.64787331332786,13.155697155240508,120.27675565966474,85.91196832833197,137.45914932533114,1.3862943611198906,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WA,WA,state,USA,1995,2,Northwest,1,,,,,350.22987331332786,14.801197155240509,122.58045565966474,87.55746832833196,140.09194932533114,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MT,MT,state,USA,1995,2,Northwest,1,,,,,349.70787331332787,14.670697155240509,122.39775565966474,87.42696832833197,139.88314932533115,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,UT,UT,state,USA,1995,2,Southwest,1,,,,,345.17187331332786,13.536697155240509,120.81015565966474,86.29296832833197,138.06874932533114,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NV,NV,state,USA,1995,1,Southwest,1,,,,,344.85987331332785,13.45869715524051,120.70095565966474,86.21496832833196,137.94394932533115,0.6931471805599453,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,ID,ID,state,USA,1995,1,Northwest,1,,,,,348.0218733133279,14.249197155240509,121.80765565966475,87.00546832833197,139.20874932533115,0.6931471805599453,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,OR,OR,state,USA,1995,1,Northwest,1,,,,,347.85987331332785,14.20869715524051,121.75095565966474,86.96496832833196,139.14394932533114,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WY,WY,state,USA,1995,1,Northwest,1,,,,,347.4278733133279,14.100697155240509,121.59975565966475,86.85696832833197,138.97114932533117,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,TX,TX,state,USA,1995,1,Midwest,1,,,,,340.7618733133279,12.43419715524051,119.26665565966475,85.19046832833197,136.30474932533116,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NE,NE,state,USA,1995,1,Midwest,1,,,,,346.4738733133279,13.86219715524051,121.26585565966475,86.61846832833197,138.58954932533115,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,SD,SD,state,USA,1995,1,Midwest,1,,,,,348.15987331332786,14.283697155240509,121.85595565966474,87.03996832833197,139.26394932533114,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,ND,ND,state,USA,1995,1,Midwest,1,,,,,350.10987331332785,14.77119715524051,122.53845565966473,87.52746832833196,140.04394932533114,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WI,WI,state,USA,1995,1,Midwest,1,,,,,348.1418733133279,14.279197155240508,121.84965565966475,87.03546832833197,139.25674932533116,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MN,MN,state,USA,1995,1,Midwest,1,,,,,349.6178733133279,14.648197155240508,122.36625565966476,87.40446832833197,139.84714932533117,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,KS,KS,state,USA,1995,1,Midwest,1,,,,,344.6978733133279,13.418197155240508,120.64425565966475,86.17446832833197,137.87914932533116,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,OK,OK,state,USA,1995,0,Midwest,1,,,,,342.86187331332786,12.959197155240508,120.00165565966475,85.71546832833197,137.14474932533116,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IA,IA,state,USA,1995,0,Midwest,1,,,,,346.70787331332787,13.920697155240509,121.34775565966474,86.67696832833197,138.68314932533116,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IN,IN,state,USA,1995,0,Midwest,1,,,,,345.74187331332786,13.67919715524051,121.00965565966474,86.43546832833196,138.29674932533115,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IL,IL,state,USA,1995,0,Midwest,1,,,,,345.95787331332787,13.733197155240509,121.08525565966474,86.48946832833197,138.38314932533115,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,LA,LA,state,USA,1995,0,Midwest,1,,,,,340.1678733133279,12.28569715524051,119.05875565966475,85.04196832833198,136.06714932533117,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NY,NY,state,USA,1995,1,East,1,,,,,346.8818733133279,13.964197155240509,121.40865565966476,86.72046832833198,138.75274932533117,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,PA,PA,state,USA,1995,0,East,1,,,,,345.93387331332787,13.727197155240509,121.07685565966474,86.48346832833197,138.37354932533114,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WV,WV,state,USA,1995,0,East,1,,,,,344.7638733133279,13.434697155240508,120.66735565966476,86.19096832833198,137.90554932533118,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,VA,VA,state,USA,1995,0,East,1,,,,,344.0378733133279,13.253197155240509,120.41325565966476,86.00946832833198,137.61514932533117,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NC,NC,state,USA,1995,0,East,1,,,,,343.0358733133279,13.00269715524051,120.06255565966475,85.75896832833197,137.21434932533117,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MD,MD,state,USA,1995,0,East,1,,,,,345.0098733133279,13.496197155240507,120.75345565966475,86.25246832833197,138.00394932533115,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,FL,FL,state,USA,1995,0,East,1,,,,,338.1758733133279,11.78769715524051,118.36155565966475,84.54396832833197,135.27034932533115,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,CO,CO,state,USA,1996,10,Southwest,1,,,,,344.03012482953363,13.49691889891751,120.41054369033677,86.00753120738341,137.61204993181346,2.3978952727983707,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NM,NM,state,USA,1996,3,Southwest,1,,,,,341.0121248295336,12.742418898917512,119.35424369033676,85.2530312073834,136.40484993181346,1.3862943611198906,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,AZ,AZ,state,USA,1996,3,Southwest,1,,,,,340.7301248295336,12.671918898917509,119.25554369033676,85.1825312073834,136.29204993181347,1.3862943611198906,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,CA,CA,state,USA,1996,2,Southwest,1,,,,,342.3681248295336,13.08141889891751,119.82884369033675,85.5920312073834,136.94724993181345,1.0986122886681098,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WA,WA,state,USA,1996,2,Northwest,1,,,,,348.9501248295336,14.72691889891751,122.13254369033675,87.2375312073834,139.58004993181345,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MT,MT,state,USA,1996,2,Northwest,1,,,,,348.4281248295336,14.596418898917511,121.94984369033675,87.1070312073834,139.37124993181345,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,UT,UT,state,USA,1996,1,Southwest,1,,,,,343.8921248295336,13.46241889891751,120.36224369033675,85.9730312073834,137.55684993181345,0.6931471805599453,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NV,NV,state,USA,1996,1,Southwest,1,,,,,343.5801248295336,13.384418898917511,120.25304369033675,85.8950312073834,137.43204993181345,0.6931471805599453,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,ID,ID,state,USA,1996,1,Northwest,1,,,,,346.7421248295336,14.174918898917511,121.35974369033676,86.6855312073834,138.69684993181346,0.6931471805599453,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,OR,OR,state,USA,1996,1,Northwest,1,,,,,346.5801248295336,14.134418898917511,121.30304369033675,86.6450312073834,138.63204993181344,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WY,WY,state,USA,1996,1,Northwest,1,,,,,346.14812482953363,14.02641889891751,121.15184369033676,86.53703120738341,138.45924993181345,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,TX,TX,state,USA,1996,1,Midwest,1,,,,,339.48212482953363,12.359918898917511,118.81874369033676,84.87053120738341,135.79284993181346,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NE,NE,state,USA,1996,0,Midwest,1,,,,,345.1941248295336,13.787918898917512,120.81794369033676,86.2985312073834,138.07764993181345,0.0,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,SD,SD,state,USA,1996,0,Midwest,1,,,,,346.8801248295336,14.20941889891751,121.40804369033675,86.7200312073834,138.75204993181345,0.0,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,ND,ND,state,USA,1996,0,Midwest,1,,,,,348.8301248295336,14.696918898917511,122.09054369033674,87.2075312073834,139.53204993181345,0.0,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WI,WI,state,USA,1996,0,Midwest,1,,,,,346.8621248295336,14.20491889891751,121.40174369033676,86.7155312073834,138.74484993181346,0.0,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MN,MN,state,USA,1996,0,Midwest,1,,,,,348.3381248295336,14.57391889891751,121.91834369033676,87.0845312073834,139.33524993181345,0.0,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,KS,KS,state,USA,1996,0,Midwest,1,,,,,343.4181248295336,13.34391889891751,120.19634369033676,85.8545312073834,137.36724993181346,0.0,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,OK,OK,state,USA,1996,0,Midwest,1,,,,,341.5821248295336,12.88491889891751,119.55374369033674,85.3955312073834,136.63284993181344,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IA,IA,state,USA,1996,0,Midwest,1,,,,,345.4281248295336,13.846418898917511,120.89984369033675,86.3570312073834,138.17124993181343,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IN,IN,state,USA,1996,0,Midwest,1,,,,,344.4621248295336,13.604918898917512,120.56174369033675,86.1155312073834,137.78484993181345,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,IL,IL,state,USA,1996,0,Midwest,1,,,,,344.6781248295336,13.658918898917511,120.63734369033675,86.1695312073834,137.87124993181345,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,LA,LA,state,USA,1996,0,Midwest,1,,,,,338.88812482953364,12.211418898917511,118.61084369033676,84.72203120738341,135.55524993181345,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NY,NY,state,USA,1996,0,East,1,,,,,345.60212482953364,13.88991889891751,120.96074369033677,86.40053120738341,138.24084993181347,0.0,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,PA,PA,state,USA,1996,0,East,1,,,,,344.6541248295336,13.65291889891751,120.62894369033675,86.1635312073834,137.86164993181345,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WV,WV,state,USA,1996,0,East,1,,,,,343.48412482953364,13.36041889891751,120.21944369033676,85.87103120738341,137.39364993181346,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,VA,VA,state,USA,1996,0,East,1,,,,,342.75812482953364,13.17891889891751,119.96534369033677,85.68953120738341,137.10324993181345,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NC,NC,state,USA,1996,0,East,1,,,,,341.75612482953363,12.928418898917512,119.61464369033676,85.43903120738341,136.70244993181345,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MD,MD,state,USA,1996,0,East,1,,,,,343.7301248295336,13.421918898917509,120.30554369033676,85.9325312073834,137.49204993181345,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,FL,FL,state,USA,1996,0,East,1,,,,,336.8961248295336,11.713418898917512,117.91364369033676,84.2240312073834,134.75844993181346,0.0,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,CO,CO,state,USA,1997,6,Southwest,1,,,,,349.21234959546524,13.449722965757042,122.22432235841282,87.30308739886631,139.6849398381861,1.9459101490553132,0
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NM,NM,state,USA,1997,4,Southwest,1,,,,,346.1943495954652,12.695222965757043,121.16802235841281,86.5485873988663,138.4777398381861,1.6094379124341003,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,AZ,AZ,state,USA,1997,4,Southwest,1,,,,,345.91234959546523,12.62472296575704,121.06932235841282,86.47808739886631,138.3649398381861,1.6094379124341003,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,CA,CA,state,USA,1997,3,Southwest,1,,,,,347.5503495954652,13.034222965757042,121.64262235841281,86.8875873988663,139.02013983818608,1.3862943611198906,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WA,WA,state,USA,1997,3,Northwest,1,,,,,354.1323495954652,14.679722965757042,123.94632235841281,88.5330873988663,141.6529398381861,1.3862943611198906,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,MT,MT,state,USA,1997,2,Northwest,1,,,,,353.6103495954652,14.549222965757043,123.76362235841282,88.4025873988663,141.4441398381861,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,UT,UT,state,USA,1997,2,Southwest,1,,,,,349.0743495954652,13.415222965757042,122.17602235841281,87.2685873988663,139.62973983818608,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,NV,NV,state,USA,1997,2,Southwest,1,,,,,348.7623495954652,13.337222965757043,122.06682235841281,87.1905873988663,139.5049398381861,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,ID,ID,state,USA,1997,2,Northwest,1,,,,,351.92434959546523,14.127722965757043,123.17352235841282,87.98108739886631,140.7697398381861,1.0986122886681098,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,OR,OR,state,USA,1997,1,Northwest,1,,,,,351.7623495954652,14.087222965757043,123.1168223584128,87.9405873988663,140.70493983818608,0.6931471805599453,1
sin_nombre_us,Sin Nombre (HPS),Hantaviridae,WY,WY,state,USA,1997,1,Northwest,1,,,,,351.33034959546524,13.979222965757042,122.96562235841283,87.83258739886631,140.5321398381861,0.6931471805599453,1
